id,sku,name,price,imageUrl,colorName,colorHex,category,seasons,styles,emotionalWords,role,pass,behavior,movement,finish,palette,ep,es,blend,intensity,contrast,inStock,recommendedQty
product_1767009072113_1,96525NT.LNN,Peony 21.5'',9.24,"https://images.junipercdn.com/1075/96525nt-lnn_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream Champagne,#F5F0E8,hero,"['spring', 'fall', 'summer']","['traditional', 'romantic', 'elegant', 'vintage']","['elegant', 'romantic', 'sophisticated']",focal,1,mid,still,metallic,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767009072113_2,96526NT.LNPC,Peegee Hydrangea 23'',21.0,"https://images.junipercdn.com/1075/96526nt-lnpc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#F5A789,hero,"['spring', 'summer']","['romantic', 'traditional', 'cottage']","['romantic', 'elegant', 'warm']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,4
product_1767009072113_3,96527.BRU,Lily Casablanca 27'',12.6,"https://images.junipercdn.com/1075/96527-bru_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pale Peachy Pink,#F5E6E0,hero,"['spring', 'summer']","['traditional', 'romantic', 'elegant', 'bridal']","['elegant', 'romantic', 'sophisticated']",focal,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767009072113_4,96527.LNN,Lily Casablanca 27'',12.6,"https://images.junipercdn.com/1075/96527-lnn_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Warm White,#FFFEF7,hero,"['spring', 'summer']","['traditional', 'elegant', 'classic']","['elegant', 'pure', 'sophisticated']",focal,1,mid,still,matte,neutral-light,reverence,joy,,"[1, 2]",unified,True,2
product_1767009072113_5,96528.BRU,Lily Lilium  22'',8.4,"https://images.junipercdn.com/1075/96528-bru_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Peachy Pink,#F4B2A7,hero,"['spring', 'summer']","['romantic', 'traditional', 'elegant', 'botanical']","['elegant', 'romantic', 'graceful']",focal,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767009072113_6,96528.LNN,Lily Lilium  22'',8.4,"https://images.junipercdn.com/1075/96528-lnn_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,hero,"['year round', 'spring', 'summer']","['traditional', 'contemporary', 'formal']","['elegant', 'pure', 'sophisticated']",focal,1,mid,reaching,matte,neutral-light,reverence,joy,,"[1, 2]",unified,True,2
product_1767009072114_10,96530NT.TOF,Garden Rose 22'',17.5,"https://images.junipercdn.com/1075/96530nt-tof_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Peach,#E67B5B,hero,"['autumn', 'spring', 'summer']","['romantic', 'vintage', 'elegant', 'rustic']","['romantic', 'sophisticated', 'warm']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767009072114_14,96532NT.LP,Rose Tamora X3 25'',14.7,"https://images.junipercdn.com/1075/96532nt-lp_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Blush Pink,#F4C2C2,hero,"['spring', 'summer']","['romantic', 'traditional', 'garden', 'elegant']","['romantic', 'elegant', 'soft']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767009072115_16,96533NT.BRU,English Rose 24'',8.4,"https://images.junipercdn.com/1075/96533nt-bru_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Rose Pink,#D4A5A5,hero,"['year round', 'spring', 'summer']","['romantic', 'traditional', 'elegant', 'vintage']","['elegant', 'romantic', 'classic']",focal,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767009072115_17,96533NT.LP,English Rose 24'',8.4,"https://images.junipercdn.com/1075/96533nt-lp_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pale Blush Pink,#F4C2C2,hero,"['year round', 'spring', 'summer']","['romantic', 'vintage', 'elegant', 'bridal']","['romantic', 'elegant', 'soft']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767009072115_18,96533NT.WH,English Rose 24'',8.4,"https://images.junipercdn.com/1075/96533nt-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FEFEFE,hero,"['spring', 'summer', 'wedding']","['traditional', 'romantic', 'elegant', 'modern']","['elegant', 'pure', 'romantic', 'classic']",focal,1,mid,still,matte,neutral-light,reverence,joy,,"[1, 2]",unified,True,2
product_1767009072115_19,96534NT.BRU,Garden Rose 24.5'',8.4,"https://images.junipercdn.com/1075/96534nt-bru_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Blush Pink,#F4C2C2,hero,"['spring', 'fall', 'summer']","['traditional', 'romantic', 'vintage', 'elegant']","['elegant', 'romantic', 'sophisticated']",focal,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767009072115_20,96534NT.LP,Garden Rose 24.5'',8.4,"https://images.junipercdn.com/1075/96534nt-lp_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#F8F8F8,hero,"['year round', 'spring', 'summer']","['traditional', 'romantic', 'elegant', 'classic', 'bridal']","['elegant', 'romantic', 'pure', 'classic']",focal,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767009072116_21,96534NT.WH,Garden Rose 24.5'',8.4,"https://images.junipercdn.com/1075/96534nt-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft White,#FFFEF7,hero,"['year round', 'spring', 'summer']","['traditional', 'romantic', 'classic', 'bridal']","['elegant', 'romantic', 'pure', 'timeless']",focal,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767009072116_22,96535NT.BRU,Zinnia  24.5'',9.24,"https://images.junipercdn.com/1075/96535nt-bru_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Blush Pink,#F4C2C2,hero,"['spring', 'summer']","['romantic', 'traditional', 'cottage', 'elegant']","['romantic', 'elegant', 'soft', 'feminine']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767173542843_0,95043C.CH,Peony Open Sh/St M. 19.5'' (Champag,9.8,"https://images.junipercdn.com/1075/95043c-ch_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#F5F5DC,hero,"['spring', 'summer']","['traditional', 'romantic', 'elegant', 'classic']","['elegant', 'romantic', 'classic']",focal,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767173542843_1,950701.LG,Hydrangea W/O Leaf S. 19'' (Light G,12.6,"https://images.junipercdn.com/1075/950701-lg_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Sage Green,#A8B89A,hero,"['fall', 'summer']","['farmhouse', 'cottage', 'traditional']","['sophisticated', 'natural', 'calming']",focal,1,mid,still,matte,botanical-green,reverence,trust,,"[1, 2]",unified,True,2
product_1767173542843_2,95113C.CH,Ecuadorian Rose Bud Sh/St Xl. 20.5',9.24,"https://images.junipercdn.com/1075/95113c-ch_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#F5F1E8,hero,"['year round', 'spring', 'summer']","['traditional', 'romantic', 'vintage', 'modern']","['romantic', 'elegant', 'classic']",focal,1,mid,still,matte,neutral-light,tenderness,reverence,,"[1, 2]",unified,True,5
product_1767173542844_4,95180C.WW,Magnolia 24'' (Two-Tone White),12.6,"https://images.junipercdn.com/1075/95180c-ww_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Ivory White,#F8F6F0,hero,"['spring', 'summer']","['traditional', 'elegant', 'southern']","['elegant', 'sophisticated', 'pure']",focal,1,mid,reaching,matte,neutral-light,reverence,reverence,,"[1, 2]",unified,True,2
product_1767173542844_5,95455C.WH,Rose Dutchess Open Sht/Stm S. 20'',8.4,"https://images.junipercdn.com/1075/95455c-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Ghost White,#F8F8FF,hero,"['spring', 'fall', 'summer', 'winter']","['traditional', 'romantic', 'elegant', 'classic']","['elegant', 'romantic', 'classic', 'pure']",focal,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767173542844_8,95634.WW,Lily Casablanca 27'' (Two-Tone Whit,11.2,"https://images.junipercdn.com/1075/95634-ww_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,hero,"['spring', 'summer']","['traditional', 'elegant', 'classic']","['elegant', 'pure', 'sophisticated']",focal,1,mid,still,matte,neutral-light,reverence,joy,,"[1, 2]",unified,True,2
product_1767173542844_9,95657.WH,Tulip Dutch Close 24.5'' (White) (W,7.7,"https://images.junipercdn.com/1075/95657-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#FFFEF7,hero,['spring'],"['modern', 'minimalist', 'elegant', 'bridal']","['elegant', 'pure', 'sophisticated']",focal,1,light,reaching,matte,neutral-light,reverence,joy,,"[1, 2]",unified,True,5
product_1767173602751_1,95043C.OH,Peony Open Sh/St M. 19.5'' (Orchid),9.8,"https://images.junipercdn.com/1075/95043c-oh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Rose Pink,#E8A4C0,hero,"['spring', 'summer']","['romantic', 'traditional', 'elegant', 'vintage']","['elegant', 'romantic', 'luxurious']",focal,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767173602751_2,950701.BBL,Hydrangea W/O Leaf S. 19'' (Baby Bl,12.6,"https://images.junipercdn.com/1075/950701-bbl_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Blue,#5B7FA6,hero,"['fall', 'summer']","['traditional', 'romantic', 'coastal']","['elegant', 'sophisticated', 'serene']",focal,1,heavy,still,matte,neutral-mid,reverence,reverence,,"[2, 3]",unified,True,2
product_1767173602751_3,95110C.PCRD,Rose Dutchess Open Sh/St 20.5'' (Pe,9.8,"https://images.junipercdn.com/1075/95110c-pcrd_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Orange,#FF7F50,hero,"['autumn', 'summer']","['romantic', 'tropical', 'bohemian']","['vibrant', 'romantic', 'warm']",focal,1,mid,still,matte,neutral-mid,joy,tenderness,,"[1, 2]",unified,True,2
product_1767173602751_4,95113C.PKWH,Ecuadorian Rose Bud Sh/St Xl. 20.5',9.24,"https://images.junipercdn.com/1075/95113c-pkwh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#E8998D,hero,"['spring', 'summer']","['romantic', 'traditional', 'elegant']","['romantic', 'elegant', 'warm']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,3
product_1767173602751_5,95169.LB,Hydrangea Sht/Stm L. 19'' (Light Bl,12.6,"https://images.junipercdn.com/1075/95169-lb_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Periwinkle Blue,#9BB4D4,hero,"['spring', 'summer']","['traditional', 'romantic', 'cottage', 'elegant']","['elegant', 'romantic', 'classic']",focal,1,heavy,still,matte,neutral-dark,reverence,tenderness,,"[2, 3]",unified,True,2
product_1767173602751_8,95634.PK,Lily Casablanca 27'' (Pink),11.2,"https://images.junipercdn.com/1075/95634-pk_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Creamy White,#FEFCF8,hero,"['spring', 'summer']","['traditional', 'elegant', 'bridal']","['elegant', 'pure', 'sophisticated']",focal,1,mid,still,matte,neutral-light,reverence,joy,,"[1, 2]",unified,True,2
product_1767173602752_9,95657.ORGR,Tulip Dutch Close 24.5'' (Orange/Gr,7.7,"https://images.junipercdn.com/1075/95657-orgr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#E97A7A,hero,"['spring', 'early summer']","['traditional', 'contemporary', 'elegant']","['elegant', 'fresh', 'sophisticated']",focal,2,mid,still,matte,neutral-mid,reverence,joy,,"[1, 2]",unified,True,4
product_1767173602752_10,95666C.YL,Dahlia Sht/Stm 20'' (Yellow),8.4,"https://images.junipercdn.com/1075/95666c-yl_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pale Yellow,#F5E6A3,hero,"['fall', 'summer']","['traditional', 'romantic', 'rustic']","['elegant', 'sophisticated', 'warm']",focal,1,heavy,still,matte,champagne,reverence,reverence,,"[2, 3]",unified,True,2
product_1767173750421_2,92118.RDWH,Tulip Parrot 27.5'' (Red/White),9.24,"https://images.junipercdn.com/1075/92118-rdwh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Burgundy Red,#8B1538,hero,['spring'],"['elegant', 'sophisticated', 'dramatic']","['dramatic', 'elegant', 'exotic']",focal,1,mid,still,matte,neutral-dark,awe,reverence,,"[1, 2]",unified,True,2
product_1767173750421_3,92119.MVGR,Tulip Parrot 23'',8.05,"https://images.junipercdn.com/1075/92119-mvgr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Burgundy,#8B2635,hero,"['spring', 'early summer']","['traditional', 'elegant', 'dramatic']","['dramatic', 'elegant', 'luxurious']",focal,1,mid,still,matte,neutral-dark,awe,reverence,,"[1, 2]",unified,True,2
product_1767173750421_4,95043C.AB,Peony Open Sh/St M. 19.5'' (America,9.8,"https://images.junipercdn.com/1075/95043c-ab_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Magenta Pink,#E91E63,hero,"['spring', 'summer']","['romantic', 'traditional', 'elegant']","['romantic', 'elegant', 'luxurious']",focal,1,heavy,still,matte,neutral-mid,tenderness,reverence,,"[2, 3]",unified,True,2
product_1767173750422_11,95794.BUWH,Ranuncula 22'',9.66,"https://images.junipercdn.com/1075/95794-buwh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Rose Magenta,#C44569,hero,"['spring', 'fall', 'summer']","['traditional', 'romantic', 'garden', 'vintage']","['elegant', 'romantic', 'luxurious']",focal,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767173454962_0,95277NT.CH,Ecuadorian Rose Bud Short Stem Xl.,13.44,"https://images.junipercdn.com/1075/95277nt-ch_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Peach,#F4C2A1,hero,"['spring', 'summer']","['romantic', 'vintage', 'elegant', 'traditional']","['elegant', 'romantic', 'sophisticated']",focal,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767173454962_3,95352NT.YLPC,Rose Westminster Open Short 20.5'',14.0,"https://images.junipercdn.com/1075/95352nt-ylpc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Orange,#FF6B47,hero,"['spring', 'fall', 'summer']","['romantic', 'traditional', 'cottage']","['vibrant', 'romantic', 'warm']",focal,1,mid,still,matte,neutral-mid,joy,tenderness,,"[1, 2]",unified,True,2
product_1767173454963_5,95637NT.PKGR,Poppy Anemone 17.5'' (Pink/Green),6.3,"https://images.junipercdn.com/1075/95637nt-pkgr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Peachy Pink,#F4A6A1,hero,"['spring', 'fall', 'summer']","['romantic', 'elegant', 'traditional', 'cottage']","['romantic', 'elegant', 'soft', 'dreamy']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767173454963_7,95953NT.DCO,Rose Dutchess Bud M 20.5'',11.2,"https://images.junipercdn.com/1075/95953nt-dco_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Orange,#E85A4F,hero,"['autumn', 'summer']","['traditional', 'romantic', 'rustic']","['romantic', 'warm', 'elegant']",focal,1,mid,still,matte,neutral-mid,tenderness,warmth,,"[1, 2]",unified,True,2
product_1767173454963_8,95960NT.PUGR,Hydrangea Short Stem 18'' (Purple/G,14.7,"https://images.junipercdn.com/1075/95960nt-pugr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Mauve Purple,#8B5A8C,hero,"['fall', 'summer']","['romantic', 'vintage', 'traditional', 'elegant']","['elegant', 'sophisticated', 'vintage']",focal,1,heavy,still,matte,neutral-mid,reverence,reverence,,"[2, 3]",unified,True,2
product_1767173454963_9,95960NT.WH,Hydrangea Short Stem 18'' (White),14.7,"https://images.junipercdn.com/1075/95960nt-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,hero,"['spring', 'fall', 'summer']","['traditional', 'romantic', 'elegant', 'classic']","['elegant', 'pure', 'sophisticated']",focal,1,mid,still,matte,neutral-light,reverence,joy,,"[1, 2]",unified,True,2
product_1767173454963_10,96114NT.PC,Peony Open  20'',13.44,"https://images.junipercdn.com/1075/96114nt-pc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#FA8072,hero,"['spring', 'summer']","['romantic', 'vintage', 'elegant', 'garden']","['romantic', 'elegant', 'soft', 'feminine']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767173454964_11,96115NT.MV,Ranunculus 22'',9.24,"https://images.junipercdn.com/1075/96115nt-mv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Pink,#E8A5B7,hero,"['spring', 'summer']","['romantic', 'elegant', 'shabby-chic', 'traditional']","['romantic', 'elegant', 'soft', 'delicate']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767172827835_13,94031NT.PC,Stock Flower 23'',9.66,"https://images.junipercdn.com/1075/94031nt-pc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Blush Pink,#F4C2C2,hero,"['spring', 'summer']","['romantic', 'traditional', 'cottage', 'elegant']","['romantic', 'delicate', 'elegant']",focal,2,light,still,matte,neutral-mid,tenderness,peace,,"[1, 2]",unified,True,5
product_1767172827835_14,94031NT.VI,Stock Flower 23'',9.66,"https://images.junipercdn.com/1075/94031nt-vi_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Vibrant Fuchsia,#D63384,hero,"['spring', 'summer']","['traditional', 'cottage', 'romantic']","['bold', 'vibrant', 'elegant']",focal,1,mid,still,matte,neutral-mid,joy,joy,,"[1, 2]",unified,True,2
product_1767172827836_20,07044.BL,Hydrangea Paniculata 25''L.,6.86,"https://images.junipercdn.com/1075/07044-bl_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Periwinkle Blue,#B8A9D9,hero,"['spring', 'early summer']","['cottage', 'romantic', 'traditional']","['romantic', 'nostalgic', 'delicate']",focal,1,mid,still,matte,neutral-dark,tenderness,nostalgia,,"[1, 2]",unified,True,4
product_1767172827837_27,98060.AB,Dutch Garden Rose Spray X2 20'' (Am,8.4,"https://images.junipercdn.com/1075/98060-ab_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Burgundy,#8B1538,hero,"['spring', 'fall', 'summer']","['romantic', 'traditional', 'gothic', 'elegant']","['romantic', 'elegant', 'dramatic']",focal,1,mid,reaching,matte,neutral-dark,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767172827838_28,98060.CW,Dutch Garden Rose Spray X2 20'' (Cr,8.4,"https://images.junipercdn.com/1075/98060-cw_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream,#F5F5DC,hero,"['year round', 'spring', 'summer']","['traditional', 'romantic', 'elegant', 'classic']","['elegant', 'romantic', 'sophisticated']",focal,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172827838_29,98060.LY,Dutch Garden Rose Spray X2 20'',8.4,"https://images.junipercdn.com/1075/98060-ly_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Warm Cream,#F5F2E8,hero,"['spring', 'fall', 'summer']","['traditional', 'romantic', 'vintage', 'elegant']","['elegant', 'romantic', 'sophisticated']",focal,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172827838_30,98060.PK,Dutch Garden Rose Spray X2 20'' (Pi,8.4,"https://images.junipercdn.com/1075/98060-pk_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Pink,#F4A6CD,hero,"['year round', 'spring', 'summer']","['romantic', 'traditional', 'classic', 'bridal']","['romantic', 'elegant', 'classic']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767172827838_31,98060.WH,Dutch Garden Rose Spray X2 20'',8.4,"https://images.junipercdn.com/1075/98060-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FEFEFE,hero,"['year round', 'spring', 'summer']","['traditional', 'romantic', 'elegant', 'bridal']","['elegant', 'romantic', 'pure']",focal,1,mid,reaching,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
